timestamp,src_ip,dst_ip,src_port,dst_port,protocol,length,ttl,tcp_flags,window_size
2026-01-15 09:35:04.792200,192.168.106.233,192.168.156.220,7148,22,TCP,126,59,16,54849
2026-01-15 09:35:21.174386,192.168.185.180,192.168.40.6,443,80,UDP,1213,45,1,18860
2026-01-15 09:34:58.992372,192.168.245.36,192.168.172.116,80,22,TCP,1173,31,0,9551
2026-01-15 09:35:20.967025,192.168.239.97,192.168.174.34,443,3389,ICMP,1152,59,18,37516
2026-01-15 09:35:06.748305,192.168.19.111,192.168.239.47,8080,22,ICMP,693,51,0,43814
2026-01-15 09:35:14.420746,192.168.86.8,192.168.174.208,80,22,UDP,43,54,16,28221
2026-01-15 09:35:19.919643,192.168.76.174,192.168.49.221,443,443,ICMP,765,62,2,37958
2026-01-15 09:35:11.375516,192.168.227.132,192.168.166.133,80,80,UDP,832,58,2,44841
2026-01-15 09:35:02.424901,192.168.85.132,192.168.100.208,22,22,ICMP,1336,46,16,46981
2026-01-15 09:35:19.705909,192.168.189.195,192.168.167.50,8080,443,TCP,1284,61,2,52938
2026-01-15 09:35:09.219949,192.168.114.252,192.168.131.98,3389,8080,UDP,1000,34,16,8486
2026-01-15 09:35:02.239984,192.168.153.212,192.168.183.66,36683,3389,ICMP,1089,49,1,6074
2026-01-15 09:35:11.784385,192.168.205.46,192.168.97.59,3389,8080,UDP,112,41,16,23250
2026-01-15 09:35:12.751218,192.168.222.206,192.168.124.216,22,3389,ICMP,1492,42,16,39702
2026-01-15 09:35:20.957754,192.168.82.161,192.168.228.73,8080,8080,TCP,636,50,2,56455
2026-01-15 09:35:01.297191,192.168.119.248,192.168.248.28,80,33591,ICMP,773,60,16,2870
2026-01-15 09:35:04.289119,192.168.1.68,192.168.208.30,22,443,TCP,1111,62,18,38232
2026-01-15 09:35:03.388955,192.168.194.197,192.168.14.244,80,22,UDP,711,34,2,4267
2026-01-15 09:35:08.903511,192.168.172.119,192.168.247.36,80,443,TCP,1114,41,16,29200
2026-01-15 09:35:12.394901,192.168.109.147,192.168.68.63,443,22,UDP,495,35,16,35580
2026-01-15 09:35:00.506469,192.168.153.131,192.168.251.153,3389,57366,ICMP,415,41,0,6993
2026-01-15 09:35:11.301253,192.168.180.174,192.168.123.164,2283,443,UDP,968,59,18,50339
2026-01-15 09:35:05.798807,192.168.189.222,192.168.242.80,3389,22,UDP,1165,46,0,58113
2026-01-15 09:35:16.057392,192.168.222.60,192.168.85.69,443,80,UDP,319,47,2,49890
2026-01-15 09:35:10.336530,192.168.111.66,192.168.196.92,80,3389,ICMP,438,30,2,22704
2026-01-15 09:35:21.753797,192.168.209.224,192.168.247.146,3389,80,UDP,278,64,1,62425
2026-01-15 09:35:18.938947,192.168.36.179,192.168.164.44,22,22,ICMP,444,49,2,6587
2026-01-15 09:35:11.237618,192.168.253.57,192.168.57.136,3389,8080,TCP,1173,46,2,12991
2026-01-15 09:35:24.999891,192.168.233.131,192.168.168.137,80,443,TCP,883,61,16,20423
2026-01-15 09:34:57.605612,192.168.53.249,192.168.208.165,8080,3389,ICMP,642,46,2,23254
2026-01-15 09:35:07.306817,192.168.212.239,192.168.233.52,80,443,TCP,621,57,18,63093
2026-01-15 09:35:01.915887,192.168.90.231,192.168.32.102,3389,3389,ICMP,79,41,0,22740
2026-01-15 09:34:57.606137,192.168.6.21,192.168.135.112,8080,8080,TCP,382,38,0,35610
2026-01-15 09:35:18.711542,192.168.252.243,192.168.157.21,8080,443,TCP,1455,47,16,9837
2026-01-15 09:34:57.289580,192.168.23.136,192.168.149.158,22,80,ICMP,180,48,0,19048
2026-01-15 09:35:11.236930,192.168.163.173,192.168.198.78,80,443,ICMP,1009,39,1,29922
2026-01-15 09:35:08.783692,192.168.8.202,192.168.80.162,58707,8080,UDP,136,45,18,24977
2026-01-15 09:35:07.190738,192.168.61.33,192.168.150.148,443,8080,ICMP,1237,56,16,11607
2026-01-15 09:35:08.614463,192.168.206.249,192.168.122.1,80,8080,TCP,982,64,18,17005
2026-01-15 09:35:14.979420,192.168.201.23,192.168.176.125,80,8080,TCP,1221,47,18,41446
2026-01-15 09:35:03.551470,192.168.187.177,192.168.224.162,3389,53875,TCP,817,39,2,44571
2026-01-15 09:35:17.961638,192.168.5.6,192.168.23.237,8080,80,UDP,663,55,2,62413
2026-01-15 09:35:22.353091,192.168.111.158,192.168.165.222,443,80,TCP,158,50,16,61050
2026-01-15 09:34:58.200375,192.168.212.202,192.168.24.202,80,22,UDP,682,61,2,42959
2026-01-15 09:35:08.443952,192.168.189.171,192.168.234.29,22,1693,ICMP,698,60,1,48064
2026-01-15 09:35:00.692591,192.168.75.228,192.168.227.123,3389,55991,UDP,1149,54,18,15409
2026-01-15 09:35:06.177425,192.168.38.135,192.168.243.190,41830,80,TCP,449,59,18,9178
2026-01-15 09:35:21.468190,192.168.181.160,192.168.9.123,80,3389,UDP,740,56,2,18570
2026-01-15 09:35:00.582018,192.168.184.195,192.168.3.231,80,80,ICMP,82,60,16,47844
2026-01-15 09:35:00.354893,192.168.50.37,192.168.161.58,22,443,TCP,1152,33,18,32678
2026-01-15 09:35:14.211384,192.168.53.12,192.168.185.150,80,443,ICMP,201,43,0,54805
2026-01-15 09:35:10.732715,192.168.229.228,192.168.62.18,26306,3389,TCP,540,39,0,24163
2026-01-15 09:35:07.052428,192.168.138.76,192.168.125.134,22,8080,ICMP,1267,60,0,51055
2026-01-15 09:35:16.200926,192.168.254.197,192.168.237.63,80,443,UDP,1417,47,2,12869
2026-01-15 09:34:59.875730,192.168.220.249,192.168.111.143,14232,3389,UDP,613,43,2,37074
2026-01-15 09:35:12.944357,192.168.20.120,192.168.196.103,8080,3389,ICMP,525,43,18,29298
2026-01-15 09:34:59.257885,192.168.249.99,192.168.208.211,3389,8080,UDP,322,38,0,41070
2026-01-15 09:35:14.817327,192.168.189.221,192.168.13.95,80,22,TCP,326,43,1,3223
2026-01-15 09:35:04.051790,192.168.136.24,192.168.3.59,80,80,TCP,265,46,2,55119
2026-01-15 09:35:20.467519,192.168.224.166,192.168.136.181,443,80,UDP,166,30,0,30158
2026-01-15 09:35:26.666229,192.168.91.230,192.168.136.231,22,19581,ICMP,1292,30,18,2830
2026-01-15 09:35:24.551390,192.168.183.99,192.168.124.179,80,15499,UDP,429,33,18,3657
2026-01-15 09:35:08.954165,192.168.185.80,192.168.85.123,443,8080,TCP,1481,47,2,1365
2026-01-15 09:35:17.365823,192.168.70.182,192.168.224.23,80,49891,UDP,532,63,1,45194
2026-01-15 09:35:11.889748,192.168.214.238,192.168.149.33,54083,3389,TCP,799,45,16,35518
2026-01-15 09:35:10.638780,192.168.191.229,192.168.20.149,22,80,TCP,230,33,0,30441
2026-01-15 09:35:24.995564,192.168.82.62,192.168.236.187,19215,443,ICMP,337,47,0,10050
2026-01-15 09:35:22.879036,192.168.184.39,192.168.112.93,8080,8080,TCP,148,63,18,24248
2026-01-15 09:35:17.590424,192.168.42.235,192.168.212.243,80,3389,ICMP,940,34,18,56396
2026-01-15 09:35:22.246873,192.168.135.181,192.168.22.34,80,80,TCP,1409,55,18,61001
2026-01-15 09:35:06.536098,192.168.66.19,192.168.170.23,55479,8080,TCP,715,38,0,12568
2026-01-15 09:35:06.542959,192.168.243.34,192.168.66.109,443,443,ICMP,1394,57,1,11854
2026-01-15 09:35:03.607423,192.168.175.218,192.168.230.47,80,22,UDP,146,37,16,27647
2026-01-15 09:34:59.126098,192.168.67.55,192.168.226.221,22,3389,ICMP,1115,32,16,41878
2026-01-15 09:35:12.861188,192.168.154.84,192.168.46.131,27483,8080,ICMP,1497,63,2,38142
2026-01-15 09:34:59.588298,192.168.116.40,192.168.249.159,22,443,TCP,103,49,16,30868
2026-01-15 09:35:15.529302,192.168.68.110,192.168.50.33,80,3389,UDP,339,46,16,53201
2026-01-15 09:35:05.762875,192.168.247.133,192.168.153.34,443,443,ICMP,743,30,16,33412
2026-01-15 09:35:15.800373,192.168.17.64,192.168.192.194,443,443,TCP,1003,59,16,34910
2026-01-15 09:35:00.062819,192.168.90.195,192.168.7.197,443,80,TCP,91,47,18,58024
2026-01-15 09:35:03.488919,192.168.95.123,192.168.85.86,29110,80,TCP,817,63,1,18566
2026-01-15 09:35:03.427533,192.168.48.16,192.168.13.254,443,3389,UDP,801,49,0,2172
2026-01-15 09:35:11.017718,192.168.89.138,192.168.223.58,8080,443,TCP,1040,61,1,11847
2026-01-15 09:35:18.541360,192.168.209.136,192.168.91.79,3389,443,UDP,1151,31,1,38490
2026-01-15 09:35:12.468293,192.168.184.138,192.168.144.180,80,22525,TCP,516,50,16,19403
2026-01-15 09:34:59.200290,192.168.255.69,192.168.6.178,22,8080,ICMP,461,38,1,5469
2026-01-15 09:34:58.531580,192.168.149.147,192.168.235.189,80,3389,ICMP,1009,49,1,24738
2026-01-15 09:35:04.269515,192.168.82.62,192.168.188.35,80,8080,TCP,744,52,0,10240
2026-01-15 09:35:21.938963,192.168.160.82,192.168.155.210,3389,22,UDP,1165,45,16,34180
2026-01-15 09:35:13.176791,192.168.222.65,192.168.139.254,443,443,ICMP,868,41,18,46690
2026-01-15 09:35:20.196654,192.168.7.179,192.168.237.159,64030,3389,TCP,1499,48,1,63448
2026-01-15 09:35:30.662724,192.168.219.254,192.168.66.51,22,443,TCP,1083,45,16,10176
2026-01-15 09:35:04.642137,192.168.136.191,192.168.90.70,80,8080,TCP,1369,41,16,37388
2026-01-15 09:35:27.960339,192.168.56.198,192.168.39.182,80,48732,TCP,517,64,16,26060
2026-01-15 09:35:12.239817,192.168.7.38,192.168.126.104,443,8080,ICMP,782,35,2,50477
2026-01-15 09:35:27.853849,192.168.109.123,192.168.60.142,22,51282,ICMP,1237,52,2,63879
2026-01-15 09:34:57.336612,192.168.167.134,192.168.89.86,22,3389,UDP,620,49,2,2931
2026-01-15 09:35:14.545232,192.168.76.176,192.168.53.170,8080,18113,UDP,153,52,16,34964
2026-01-15 09:35:00.382221,192.168.231.147,192.168.107.140,443,80,TCP,873,43,18,8542
2026-01-15 09:35:17.429572,192.168.207.125,192.168.249.8,3389,3389,ICMP,428,54,16,24340
2026-01-15 09:35:16.228429,192.168.87.34,192.168.220.135,3389,22,TCP,947,40,1,37520
2026-01-15 09:35:19.693355,192.168.139.114,192.168.155.166,27731,8080,UDP,481,63,0,54317
2026-01-15 09:35:28.936687,192.168.62.235,192.168.223.141,8080,443,UDP,764,31,18,35578
2026-01-15 09:35:06.579599,192.168.114.5,192.168.89.248,80,22,UDP,119,61,1,9027
2026-01-15 09:35:10.575575,192.168.229.82,192.168.2.152,8080,8080,TCP,439,48,0,62240
2026-01-15 09:35:29.850212,192.168.74.234,192.168.2.156,443,22,UDP,1199,36,18,64444
2026-01-15 09:35:06.221379,192.168.136.213,192.168.45.56,443,443,ICMP,434,51,18,24774
2026-01-15 09:35:28.619988,192.168.164.192,192.168.232.137,3389,8080,TCP,143,63,0,65496
2026-01-15 09:35:17.018105,192.168.174.249,192.168.43.195,3389,22,TCP,1191,36,0,10059
2026-01-15 09:35:16.917933,192.168.235.169,192.168.62.87,22,80,ICMP,1048,57,0,52217
2026-01-15 09:35:19.424949,192.168.252.247,192.168.10.24,8080,22,ICMP,214,58,0,19997
2026-01-15 09:34:57.268402,192.168.198.103,192.168.141.206,8080,443,UDP,212,61,16,8205
2026-01-15 09:35:21.759693,192.168.244.210,192.168.17.20,8080,3389,ICMP,98,56,2,18045
2026-01-15 09:35:05.366299,192.168.62.51,192.168.99.252,443,443,UDP,793,39,1,63952
2026-01-15 09:35:11.741132,192.168.118.49,192.168.167.205,80,22,TCP,1210,31,16,24894
2026-01-15 09:35:17.626124,192.168.188.247,192.168.95.228,22,22,ICMP,972,31,0,11412
2026-01-15 09:35:10.224440,192.168.102.66,192.168.79.207,80,8080,TCP,209,35,18,38362
2026-01-15 09:35:15.874721,192.168.205.127,192.168.30.203,80,8080,TCP,636,49,0,33243
2026-01-15 09:35:07.207406,192.168.244.119,192.168.150.216,3389,3389,TCP,69,64,2,9679
2026-01-15 09:35:29.385777,192.168.79.241,192.168.2.175,8080,8080,ICMP,1001,44,16,17587
2026-01-15 09:35:18.320294,192.168.102.158,192.168.242.48,8080,80,ICMP,203,35,16,43436
2026-01-15 09:34:56.444462,192.168.230.148,192.168.124.138,22,22,ICMP,606,60,2,28795
2026-01-15 09:35:12.194983,192.168.78.220,192.168.44.241,8080,3389,TCP,1496,38,1,57318
2026-01-15 09:34:56.607891,192.168.178.224,192.168.171.193,46910,80,TCP,128,37,1,50130
2026-01-15 09:35:29.345382,192.168.184.130,192.168.60.214,55026,3389,UDP,1006,46,1,14608
2026-01-15 09:35:03.970695,192.168.105.42,192.168.33.25,80,443,TCP,1229,43,16,65513
2026-01-15 09:35:30.638586,192.168.138.157,192.168.180.146,2818,8080,ICMP,1399,55,2,34196
2026-01-15 09:35:06.799428,192.168.205.54,192.168.4.69,3389,36208,ICMP,1091,64,1,5241
2026-01-15 09:35:13.252965,192.168.120.146,192.168.218.183,80,8080,TCP,606,41,0,2588
2026-01-15 09:35:02.955143,192.168.233.91,192.168.130.231,3389,22,UDP,823,62,16,19169
2026-01-15 09:34:57.059441,192.168.226.25,192.168.249.171,58448,443,UDP,237,52,18,28476
2026-01-15 09:35:23.273215,192.168.186.182,192.168.67.110,3389,80,UDP,399,34,16,61719
2026-01-15 09:35:16.063806,192.168.52.196,192.168.71.201,443,80,TCP,666,64,0,48482
2026-01-15 09:35:27.398280,192.168.57.83,192.168.0.17,443,8080,UDP,536,33,0,38760
2026-01-15 09:35:28.568811,192.168.88.223,192.168.110.220,3389,22,ICMP,953,63,0,60110
2026-01-15 09:35:04.960648,192.168.227.74,192.168.209.91,80,3389,ICMP,726,56,16,7849
2026-01-15 09:35:18.596739,192.168.192.9,192.168.48.108,8080,443,ICMP,597,44,16,44353
2026-01-15 09:34:59.903477,192.168.49.26,192.168.125.251,22,17160,TCP,1050,41,2,35305
2026-01-15 09:35:09.310644,192.168.211.16,192.168.250.190,8080,80,ICMP,1424,34,16,5136
2026-01-15 09:35:17.403333,192.168.55.55,192.168.24.65,3389,39160,ICMP,1431,44,2,56081
2026-01-15 09:35:31.112514,192.168.250.222,192.168.40.200,443,8080,UDP,205,33,1,22200
2026-01-15 09:35:10.495450,192.168.8.23,192.168.58.47,80,3389,ICMP,622,36,2,29029
2026-01-15 09:35:11.766931,192.168.26.145,192.168.244.12,80,80,TCP,1183,53,2,19030
2026-01-15 09:35:15.359429,192.168.192.98,192.168.160.186,3389,443,TCP,211,37,16,51494
2026-01-15 09:35:34.952641,192.168.255.23,192.168.97.67,22,8080,ICMP,398,37,1,22574
2026-01-15 09:35:17.905380,192.168.7.128,192.168.4.78,8080,80,TCP,361,42,2,7201
2026-01-15 09:35:18.885421,192.168.129.195,192.168.31.228,8080,24991,TCP,71,44,2,43657
2026-01-15 09:35:32.440792,192.168.140.164,192.168.107.141,80,3389,ICMP,60,52,2,47973
2026-01-15 09:35:10.500362,192.168.60.241,192.168.159.155,80,8080,UDP,40,57,1,62800
2026-01-15 09:35:32.134074,192.168.208.201,192.168.233.8,443,30096,TCP,1464,47,18,19569
2026-01-15 09:35:02.982730,192.168.189.152,192.168.20.90,8080,30130,ICMP,244,48,1,56052
2026-01-15 09:35:17.157839,192.168.194.216,192.168.109.223,31052,22,UDP,676,54,16,54482
2026-01-15 09:35:34.579939,192.168.4.115,192.168.223.233,80,22,TCP,1351,33,2,63910
2026-01-15 09:35:14.988717,192.168.10.184,192.168.25.198,22,1289,UDP,1400,30,16,24572
2026-01-15 09:34:56.546689,192.168.228.93,192.168.232.20,33058,22,ICMP,657,54,1,26615
2026-01-15 09:35:22.646994,192.168.83.63,192.168.184.113,443,3389,ICMP,1071,57,18,27332
2026-01-15 09:35:10.517175,192.168.242.227,192.168.247.1,80,58407,ICMP,518,42,16,57156
2026-01-15 09:35:27.621014,192.168.23.187,192.168.9.46,8080,443,TCP,1027,39,2,10789
2026-01-15 09:35:15.126481,192.168.215.187,192.168.118.47,80,80,ICMP,663,53,1,62427
2026-01-15 09:35:03.519512,192.168.135.110,192.168.158.210,8080,443,ICMP,1122,37,18,41689
2026-01-15 09:35:36.331441,192.168.68.11,192.168.15.190,3389,37325,UDP,180,47,16,60220
2026-01-15 09:35:12.796712,192.168.36.201,192.168.187.129,22,443,ICMP,386,50,16,52526
2026-01-15 09:35:30.629416,192.168.223.160,192.168.135.235,15632,443,UDP,544,43,18,6593
2026-01-15 09:35:14.437297,192.168.228.128,192.168.91.21,22,8080,UDP,580,40,0,4800
2026-01-15 09:35:13.572803,192.168.54.226,192.168.175.151,443,8080,TCP,745,35,0,8300
2026-01-15 09:35:07.349589,192.168.169.112,192.168.154.136,52056,8080,ICMP,1371,59,1,37850
2026-01-15 09:35:05.394174,192.168.220.70,192.168.75.67,443,8080,UDP,354,37,2,3974
2026-01-15 09:35:31.295447,192.168.28.45,192.168.245.247,80,443,TCP,452,53,16,60041
2026-01-15 09:35:21.610546,192.168.145.216,192.168.12.162,16488,52719,UDP,1194,64,2,39633
2026-01-15 09:34:58.011613,192.168.163.43,192.168.167.190,443,3389,ICMP,680,47,1,43931
2026-01-15 09:35:18.395146,192.168.111.93,192.168.161.216,3389,8080,ICMP,1131,59,16,21942
2026-01-15 09:35:36.342101,192.168.22.21,192.168.47.253,8080,443,UDP,428,56,0,50308
2026-01-15 09:35:38.140113,192.168.203.188,192.168.64.151,39084,443,ICMP,462,49,16,7090
2026-01-15 09:35:38.129913,192.168.215.33,192.168.116.149,3389,80,ICMP,767,50,18,13163
2026-01-15 09:35:14.354414,192.168.139.248,192.168.98.102,8080,80,TCP,1231,33,16,48780
2026-01-15 09:35:22.636624,192.168.4.224,192.168.216.7,80,8080,UDP,1486,41,1,18182
2026-01-15 09:35:24.295330,192.168.166.42,192.168.11.79,80,22,ICMP,369,39,0,13476
2026-01-15 09:35:25.196893,192.168.108.31,192.168.187.42,3389,80,UDP,1153,30,18,25364
2026-01-15 09:35:32.291976,192.168.19.75,192.168.233.126,55310,3389,TCP,286,48,0,8016
2026-01-15 09:35:41.008612,192.168.71.155,192.168.144.35,8080,80,ICMP,1293,49,18,50376
2026-01-15 09:35:02.003619,192.168.178.213,192.168.230.235,443,22,UDP,1115,31,0,63203
2026-01-15 09:34:58.814060,192.168.57.85,192.168.233.135,8080,25506,ICMP,1118,48,2,63820
2026-01-15 09:35:12.267460,192.168.124.135,192.168.32.161,22568,39803,ICMP,1362,59,1,54482
2026-01-15 09:35:30.712530,192.168.52.167,192.168.163.61,8080,443,TCP,1358,51,1,13551
2026-01-15 09:35:03.113061,192.168.119.33,192.168.7.176,3389,443,ICMP,222,53,0,20137
2026-01-15 09:35:17.044502,192.168.225.92,192.168.51.57,8080,22,ICMP,1224,50,16,55713
2026-01-15 09:35:03.831638,192.168.228.237,192.168.28.36,22,60554,UDP,753,63,0,21056
2026-01-15 09:34:58.628962,192.168.91.42,192.168.62.72,8080,22,UDP,937,55,2,62292
2026-01-15 09:35:15.737693,192.168.154.243,192.168.126.95,80,80,UDP,318,41,1,60123
2026-01-15 09:35:28.690315,192.168.8.72,192.168.165.17,80,3389,ICMP,1199,52,18,41949
2026-01-15 09:35:15.916196,192.168.179.72,192.168.209.66,3389,80,TCP,785,59,16,5912
2026-01-15 09:35:36.991910,192.168.192.132,192.168.13.108,58913,22,UDP,811,56,1,15382
2026-01-15 09:35:25.050681,192.168.62.148,192.168.215.150,443,3389,ICMP,446,51,1,62018
2026-01-15 09:35:05.387823,192.168.78.124,192.168.144.146,22,80,UDP,337,49,1,65027
2026-01-15 09:35:22.235291,192.168.87.197,192.168.234.122,443,3389,UDP,935,39,18,63860
2026-01-15 09:35:03.447012,192.168.119.61,192.168.86.64,16403,22,UDP,716,62,1,36676
2026-01-15 09:34:56.594788,192.168.228.224,192.168.254.153,22,8080,ICMP,1213,44,18,38513
2026-01-15 09:35:02.610115,192.168.250.113,192.168.225.145,8080,22,ICMP,1416,32,2,38507
2026-01-15 09:35:37.565337,192.168.16.58,192.168.211.58,8080,22,ICMP,744,30,18,64233
2026-01-15 09:35:00.295529,192.168.224.199,192.168.120.199,443,12270,UDP,1136,59,2,59106
2026-01-15 09:35:26.206503,192.168.27.11,192.168.196.111,43392,443,TCP,396,61,0,11194
2026-01-15 09:35:01.819458,192.168.35.89,192.168.232.225,8080,80,UDP,729,41,1,52473
2026-01-15 09:35:26.859943,192.168.91.178,192.168.223.130,22,443,TCP,126,59,16,15782
2026-01-15 09:35:27.942653,192.168.45.135,192.168.164.37,3389,22,ICMP,983,44,1,60641
2026-01-15 09:35:11.584721,192.168.205.60,192.168.195.27,52678,22,ICMP,272,36,18,63220
2026-01-15 09:34:59.127250,192.168.8.72,192.168.2.248,8080,49831,TCP,1216,53,1,44221
2026-01-15 09:35:40.432852,192.168.101.150,192.168.91.41,22,42787,TCP,411,31,16,52592
2026-01-15 09:34:57.235106,192.168.180.131,192.168.131.32,3389,3389,ICMP,138,33,1,17296
2026-01-15 09:35:23.797874,192.168.57.67,192.168.85.135,443,80,UDP,715,56,16,12086
2026-01-15 09:35:08.297261,192.168.80.165,192.168.34.218,8080,80,UDP,1058,40,2,49942
2026-01-15 09:35:14.411132,192.168.216.94,192.168.18.38,3389,20170,UDP,1424,30,16,59964
2026-01-15 09:35:27.873712,192.168.126.153,192.168.176.164,80,10712,ICMP,570,37,1,37638
2026-01-15 09:35:37.767411,192.168.3.237,192.168.22.63,8080,22,UDP,1055,34,1,16130
2026-01-15 09:35:38.122636,192.168.205.155,192.168.163.168,22,443,UDP,273,64,18,23079
2026-01-15 09:35:11.987710,192.168.169.249,192.168.43.154,8080,80,ICMP,690,62,18,33624
2026-01-15 09:35:23.539459,192.168.208.53,192.168.211.93,20664,8080,ICMP,1385,42,18,30979
2026-01-15 09:35:12.387475,192.168.119.193,192.168.130.192,3389,443,TCP,982,46,0,30984
2026-01-15 09:35:30.205961,192.168.52.58,192.168.1.230,3389,3389,UDP,190,63,0,46594
2026-01-15 09:35:01.895510,192.168.173.109,192.168.211.213,3389,22,TCP,860,56,1,1124
2026-01-15 09:35:26.719425,192.168.26.94,192.168.167.36,8080,29942,UDP,740,38,2,62581
2026-01-15 09:35:23.872716,192.168.110.114,192.168.36.212,8080,3389,TCP,468,39,16,45840
2026-01-15 09:35:23.349156,192.168.111.128,192.168.195.48,80,58867,TCP,1228,50,1,1257
2026-01-15 09:35:02.608627,192.168.200.52,192.168.81.201,22,8080,TCP,1431,30,18,30810
2026-01-15 09:35:08.841628,192.168.2.154,192.168.152.28,41688,3389,ICMP,487,49,16,34796
2026-01-15 09:35:37.545353,192.168.173.238,192.168.15.202,22,3389,UDP,1169,38,18,48912
2026-01-15 09:35:20.799127,192.168.40.252,192.168.19.194,23058,443,TCP,1219,36,2,50736
2026-01-15 09:35:03.849487,192.168.5.108,192.168.27.118,443,22,TCP,212,31,16,41552
2026-01-15 09:35:38.922039,192.168.102.150,192.168.51.227,22,3389,UDP,1141,64,1,5447
2026-01-15 09:35:18.450490,192.168.176.221,192.168.127.25,29779,8080,ICMP,883,50,2,46557
2026-01-15 09:35:10.943830,192.168.42.234,192.168.249.18,80,8080,TCP,876,49,2,46502
2026-01-15 09:35:30.653359,192.168.107.25,192.168.73.243,22,80,UDP,247,61,0,34453
2026-01-15 09:35:11.278709,192.168.171.179,192.168.150.119,22,3389,ICMP,413,52,16,16633
2026-01-15 09:35:24.552737,192.168.150.36,192.168.37.253,8080,8080,UDP,1036,49,0,45933
2026-01-15 09:34:57.644146,192.168.36.152,192.168.75.1,22,3344,TCP,931,60,18,7613
2026-01-15 09:35:16.243950,192.168.227.173,192.168.235.245,80,80,ICMP,690,34,1,13946
2026-01-15 09:35:05.826812,192.168.130.221,192.168.195.21,42080,22,UDP,441,57,18,35066
2026-01-15 09:35:46.454792,192.168.27.139,192.168.46.251,80,3389,ICMP,560,52,18,8108
2026-01-15 09:35:22.932204,192.168.14.145,192.168.214.204,80,3389,ICMP,898,43,0,17104
2026-01-15 09:35:38.179810,192.168.63.44,192.168.121.215,443,3389,UDP,826,61,18,17189
2026-01-15 09:35:28.294355,192.168.187.224,192.168.49.70,3389,80,ICMP,253,46,1,61755
2026-01-15 09:35:12.836072,192.168.130.36,192.168.130.79,443,443,ICMP,1189,57,0,39074
2026-01-15 09:35:18.544508,192.168.26.9,192.168.23.175,22,22,ICMP,936,39,18,19669
2026-01-15 09:35:29.496674,192.168.24.175,192.168.181.130,80,443,UDP,1231,40,18,19575
2026-01-15 09:35:36.894845,192.168.222.203,192.168.122.114,27943,8080,TCP,1036,45,16,65350
2026-01-15 09:35:16.284180,192.168.190.222,192.168.139.233,80,8080,ICMP,697,40,18,30733
2026-01-15 09:34:59.448953,192.168.32.27,192.168.157.26,443,22,UDP,946,50,18,9061
2026-01-15 09:35:41.283061,192.168.171.221,192.168.186.135,1325,3389,TCP,929,41,18,24361
2026-01-15 09:35:17.149406,192.168.206.226,192.168.122.80,8080,443,UDP,1120,44,16,10590
2026-01-15 09:35:31.266698,192.168.140.29,192.168.158.63,22,8080,UDP,360,56,18,41440
2026-01-15 09:35:04.707950,192.168.203.125,192.168.96.200,8080,80,TCP,630,35,16,57546
